Id,SalePrice_pred
2735,135070.95503664642
2736,133072.4516859681
2737,111353.30507953733
2738,121961.38404665347
2739,149301.8115980805
2740,138676.04618984222
2741,149869.0774417345
2742,172916.34023821083
2743,159096.910791859
2744,169437.62616543277
2745,149582.78211359063
2746,123949.28217048274
2747,164886.08075262446
2748,120596.62293384956
2749,134216.89243611367
2750,116715.68420984881
2751,130385.09800795846
2752,210717.82190846824
2753,132852.58003571408
2754,226650.98283332674
2755,137431.96410057854
2756,81571.59726348415
2757,69082.0374030061
2758,74047.79023296517
2759,159187.47102314344
2760,128313.66033316536
2761,137107.0223732373
2762,129895.14862691006
2763,187817.31392451588
2764,168500.6123655658
2765,268978.5891526424
2766,116408.7622567729
2767,78424.81144739166
2768,120301.83017087795
2769,135140.25861738747
2770,161779.9043133242
2771,108550.94032524619
2772,104680.7652437868
2773,171562.62506341937
2774,145404.84082659398
2775,127406.75722559827
2776,145468.2099626487
2777,154832.9735730445
2778,129220.1480915929
2779,123607.95927730443
2780,109321.42365043933
2781,94087.85560315914
2782,92727.14492202946
2783,91989.8840812951
2784,121383.83279216505
2785,144175.44772597743
2786,49694.792556844855
2787,124931.94139336335
2788,61406.9564817471
2789,182341.13196607758
2790,85712.81474373478
2791,111323.31692846771
2792,57972.239910817094
2793,150022.4623677
2794,96598.28894899233
2795,127099.96740773991
2796,91858.46749535123
2797,222227.19639253657
2798,130371.77067538933
2799,119052.43487585468
2800,76264.22578089341
2801,115451.99675205347
2802,131540.58244106942
2803,166542.5176478169
2804,144344.4607194976
2805,111636.29821606274
2806,78387.79172890482
2807,166514.41082794167
2808,154362.41313163124
2809,115962.89459446725
2810,135463.23585308294
2811,175324.4686776704
2812,180707.7241793492
2813,153287.21236806508
2814,145555.47813795652
2815,106811.50904314587
2816,208615.43168356887
2817,150002.7576796954
2818,126569.54904059783
2819,192629.81761717424
2820,135177.55825287208
2821,113446.07628246184
2822,193901.91740018883
2823,298192.88596927456
2824,173870.45569565438
2825,170256.9602933146
2826,130821.04284337214
2827,136964.16835353174
2828,250272.24736123235
2829,214621.11833524395
2830,211815.28285540815
2831,191245.20437460224
2832,224516.70391360228
2833,306068.0781347231
2834,229273.21309363787
2835,228948.5619403895
2836,203273.77197381793
2837,173749.98066061997
2838,144607.98886421017
2839,175276.08879186254
2840,195327.94713403555
2841,202562.67102406255
2842,230356.46953915583
2843,145423.11195943397
2844,169230.874447757
2845,129951.18787724884
2846,204899.8269614636
2847,199466.68014154115
2848,205868.718396063
2849,208059.53921701247
2850,277755.50112226256
2851,226774.71401553374
2852,231059.81135082923
2853,240785.38551016047
2854,150465.70296956005
2855,205784.9695343742
2856,202604.99889885145
2857,196890.46241285026
2858,208574.4635808376
2859,82010.10979598101
2860,122355.94618609198
2861,135053.1103384557
2862,196732.7385636931
2863,145905.59290085683
2864,259962.5862432625
2865,144467.09164047297
2866,154619.69865899105
2867,92647.65315220808
2868,97019.24587078957
2869,99983.91544760227
2870,118185.73503715525
2871,79457.8505033823
2872,13346.261504997849
2873,81788.75626798093
2874,143350.14154138498
2875,121452.44432367827
2876,177393.3560118711
2877,142252.0890255819
2878,173453.5463719739
2879,125787.50609533943
2880,105577.88673761328
2881,144783.26062226406
2882,173239.43653806316
2883,190071.09229810192
2884,210103.64042325402
2885,186366.124616056
2886,228806.4694366153
2887,117901.28389216214
2888,145832.36910156196
2889,48902.20636368924
2890,78097.84600215744
2891,143902.27315434342
2892,57686.9922642241
2893,92969.23243680989
2894,48052.346790189506
2895,338836.4648157943
2896,298020.6204430836
2897,215226.92721915423
2898,151066.18364704287
2899,228609.81688283134
2900,152269.26852550558
2901,209849.77431769756
2902,194789.794425557
2903,304264.84746481763
2904,337660.07069973194
2905,78650.99096430108
2906,213136.54607034684
2907,117947.00548571217
2908,121682.91487864463
2909,139045.65093639743
2910,65637.57437918964
2911,71964.71399403662
2912,153885.48215404886
2913,74710.3708526469
2914,66812.04953434337
2915,81092.13565406221
2916,79426.23081385256
2917,180815.16572501708
2918,106786.52377926037
2919,229002.94505748723
